x,w,wexp(x),Ln(x+eps),Ln(x-eps)
L4
0.32254768961939231180036145910436747974375722447429576718845185380696867871,0.60315410434163360163596602381807821130183718676594893198467316144180898613,0.83273912383788924661208414308303429689058205315885775819325983125405410125,1.3237e-77,-6.3429e-78
1.7457611011583465756868167125179470236738745155310725017827826609984560574,0.35741869243779968664149201745809128176357836491934092174822504667576415921,2.0481024384542968214004446798340608479104793753265655112444925819276684535,-1.1110e-77,3.2622e-77
4.5366202969211279832792853849571378801257843533868046497480575875558284509,0.03888790851500538427243816815620991372230719134827690218163529240452576291,3.631146305821517861596356263683881610230455719966220450422932347920091326,1.4088e-76,-1.8810e-76
9.395070912301133129233536443420547616456583906607827081280707897638746813,5.3929470556132745010379056762059321227725696643324408546649947790109175694e-4,6.4871450844076622715953414767596878600794013861493703574347987545376454363,-1.2080e-75,2.6745e-75
L5
0.2635603197181409102030619433608333346890075699055169278626150283831131438,0.52175561058280865247586092879245003991195548129708532513141929042085019906,0.6790940422077504550221044784036762891658570399933146142053172353075621947,7.3834e-78,-1.5905e-77
1.4134030591065167922184079801875577495390960043808802805544082979007423776,0.39866681108317592745413334814441928238347846224871644830313476048402648002,1.6384878736027472112254915859158333869562093971821079972426627093732064872,-1.7313e-77,2.8707e-77
3.5964257710407220812231865887829716656711509407105745382530744194445950353,0.075942449681707595387653311405540903873287358619790701437750486036292208157,2.7694432423708380949019605439977928322890887223047262983138419723129487893,7.0869e-77,-6.1332e-77
7.0858100058588375569221241811080860003859356707849408825789216557377366293,0.0036117586799220484544612625730381925535908283740731243487309993985948247446,4.315656900920894715028571949273407808065680220450165727704391510582475411,-3.4390e-76,5.1985e-76
12.640800844275782659433219306560551249714809814218087370750980598533812814,2.3369972385776227891149084551581277687869460334400778964463660236288026018e-5,7.2191863543544483258847174284634341391893069630285980625065026667300445856,4.7831e-75,-1.1296e-74
L6
0.22284660417926068946435482678667372428222526885760029632913039375364010443,0.45896467394996359356828487770941251871931899561156073305723427693215115565,0.5735355074227380945742340482329428918934593392662592616559629277257702742,8.3655e-78,-5.1365e-78
1.1889321016726230307431509219350527451542965700896710165187612228629433569,0.41700083077212099411337756619329161398256350815735873419527102639992653791,1.369252590712304526185492074585050691035526359043900018286638820307222032,-2.2566e-77,2.6495e-77
2.9927363260593140776913252845136758431603011865146960505819763209850260575,0.1133733820740449757387061850982938081191985037433346413175327825830452632,2.2606845933826723457145033980300818700947352711408361215894343510513317808,4.1918e-77,-7.6692e-77
5.7751435691045105018398303694335713113341167827004575603268263765258466646,0.010399197453149074898913302846947847993738262906608560992441499314291947934,3.3505245823554567226557334032618427218300779646343751320260101031132354573,-1.9434e-76,3.6950e-76
9.8374674183825899177155470299425408182191351289795793869716564640850864844,2.6101720281493205947924286000138631105650678741381971425329631329914865711e-4,4.8868268002108249518062168907791687099836095978681140631427132299411227712,3.8347e-75,-1.6190e-75
15.982873980601701782545791567388485557849925062857995689271649221787457332,8.9854790642962123882529205282487412422279372351072326711845728594665356224e-7,7.8490159455958213940626586071127069386964711352305163426882338136406798731,-3.3632e-74,3.9293e-74
L7
0.19304367656036241383824788500382372459120984891356750620225136201006415346,0.40931895170127390213043288001777879476694318320743384936496071108439327613,0.49647759753997234783202985683408487147111785384669576434758460326036659863,1.1409e-77,-3.9523e-78
1.0266648953391919503451994431748335351021966391136589333607107349300045457,0.42183127786171977992928100541749893425900270593200299919010224347881378578,1.1776430608611977172616494549125669950653861159736066073960709740056335439,-2.2319e-77,3.0174e-77
2.5678767449507462069077862266595901968369581616444700992866063303240503322,0.14712634865750527839537418463654571735447659494559067156700082178865140336,1.9182497816598065479403929243661311739884691507257200790483742269136902737,5.8139e-77,-5.4265e-77
4.9003530845264845681017143781024272182326822536691323824442733012926988371,0.020633514468716939865705614964201295701345516595854480283021401106613334094,2.771848636232111836292032024398384884233920005391891093789479523938989369,-2.3983e-76,1.9472e-76
8.1821534445628607910818275512339616296407668517524296643048342450041449025,0.0010740101432807455221319596284303137904257521979552018605203061608685037526,3.8412491224885146938732611082268797598241144736555213938969496240188420425,1.3630e-75,-1.5851e-75
12.734180291797813758012642458195109090853336141446261917460200935582863613,1.5865464348564201268732622323405595386094807050091717842696789736074648975e-5,5.3806782079215280851829369158516954791775069044925776792697747021721268562,-6.6631e-75,1.2780e-74
19.395727862262540311712582057630254604742850103460479496941123090856173616,3.1703154789955805622713221538532420152314112706016551819590923622237092654e-8,8.4054324868283166187082135088025564826584347642484715546388905231927143369,3.2157e-73,-3.8328e-73
L8
0.17027963230510099978886185660829724468251824708548122125568887138383037365,0.36918858934163752992058283937570394411528484390421113702373874105444998727,0.43772341049291137323259758012387031033766317752359602279303790165889513467,1.1876e-77,-5.3465e-78
0.90370177679937991218602022355508989221665259729845656858007811226578351367,0.41878678081434295607697858133333431953107645948872221617517938949576442922,1.0338693476655976424992658558276024619543350248970184364267894560507768964,-1.6258e-77,1.1818e-77
2.2510866298661306893071183669686351538381871358948037160419514656581007188,0.17579498663717180569965986677677365777322530975984478575563778580005869944,1.6697097656587757491539220177008427856051063662387779010421684988712377299,4.0996e-77,-6.8832e-77
4.2667001702876587936494218269006396344821222793532368966299153375135180212,0.033343492261215651522132534934406436684698573789621852706282168173039664922,2.376924701758599480959169099475005872066255757175276043793615011291710313,-1.4761e-76,2.1873e-76
7.0459054023934656972793254821193584980087387492524165682514062051689249959,0.0027945362352256725249389241479286397499272365327773055573431642011951640381,3.208540913347926284248391845760030007014492950637916804122992951841685803,2.6897e-76,-7.1576e-76
10.758516010180995224059956788032034147832602219140687297517657263860586467,9.0765087733582131042385014933573426959026155202188619681077024342258900294e-5,4.268575510825132198584121630659636092804766871837029271561227914430931108,-3.8941e-75,4.9496e-75
15.740678641278004578028761158402835874146032041613761767295541430926992456,8.485746716272531544868018308932031317521418994128998832630966242549832336e-7,5.8180833686719219282881419619824106716165972635457495548740256357580582609,2.2527e-74,-5.3089e-74
22.863131736889264105700534297413109554793146730361155964427761313222263454,1.0480011748715103816150885355156967982277211012622544111545255412296484245e-9,8.9062262152922114065010428810285114461490644564021906178529058006240805337,-1.4964e-72,2.0743e-72
L9
0.15232222773180824742810707312742257521704615861097336788230874342434291804,0.33612642179796251967346771760598994250152166207192632984821713256611038237,0.39143112431563986191557841654552944367559413137385135846700706542980621951,5.5757e-78,-1.3508e-77
0.80722002274225584774141921095155157465679309009730042712774438900307124365,0.41121398042398438730914694279287672537679707673872641511964536594802104679,0.92180502852896312862884549310001496259041717230187216169941328756776238669,-1.0735e-77,1.9244e-77
2.0051351556193471229830332470140978405335795825697556068886559349521850413,0.19928752537088558086057560721178742194851214045880395097931491518216368005,1.4801279099429149575596052444169070650452471861987618690348624205622769656,3.2342e-77,-7.6952e-77
3.7834739733312329916754060936401765878120585227258405498178179044876950067,0.047460562765651599262116360047878393262860459222293875523503052974708793687,2.0867708075492614274301882775115601077587085908000462067220746320541446657,-5.5316e-77,1.0773e-76
6.2049567778766126069735352100615841886131382238123350142769226870105587566,0.0055996266107945831770041990055553699780919960389967612167303575142370308191,2.7729213897119699155887257815294696145375361605529975545780577862212880244,3.9349e-76,-3.4781e-76
9.3729852516875762018097107321456391523882038406523771965451376645029765129,3.0524976709321056630541282429122486290089611401823057012729030228821534571e-4,3.5916260680922681564589088928024999418469074643584134253743690627140058835,-2.5628e-75,2.6038e-75
13.466236911092093571097881839711718238123198798369262664697676606992242506,6.5921230260753523922557228487510279750513880214893942576771441815397762206e-6,4.6487660021402071401601111032547292500466922631701491326439280025500216757,1.0135e-74,-1.9196e-74
18.833597788991696614149899299625873400964240022995271988552172384873752638,4.1107693303495484429024104033009090490663141626503273235165832008807504294e-8,6.2122754197471382214875011382409063532386513083186796424824949073735388199,-3.4983e-73,2.7833e-73
26.374071890927376796141007293721936441691741760166883184211563684753175377,3.2908740303507075764668138032250227304071320844930973202457302356573415149e-11,9.3632182377058115511249920874726519895233111593962725622778298636150819485,9.2312e-72,-9.5298e-72
L10
0.13779347054049243083077250565271118810799168074578329416336651137344596448,0.30844111576502014154747083467786069562872888653833744211555718020018556203,0.3540097386069963087622268914420676083524613752319713417080565444157582302,6.1330e-78,-1.4813e-77
0.72945454950317049816037312167607878107607273331224924600781104880626782307,0.401119929155273551515780309912819514795483616962113017574967755167660915,0.83190230104358073810982965812784957727694148871382837395515651627878082201,-8.5855e-78,2.3346e-77
1.8083429017403160482329200757506088332830602823714481516932097683732967664,0.21806828761180942158864852347464672674277853841218894056650398132078664598,1.3302885617493281787527921943939936989529079083161443799058697581556137853,3.2024e-77,-2.2986e-77
3.4014336978548995144825322214083906792731566142034732294267661021823269229,0.062087456098677747392902129313517953695909065683802092368676760303923866463,1.8630639031111309897639887354824669365659029551083681188700879596741536761,-8.2536e-77,6.7805e-77
